"GEO_ID","NAME","B08302_001E","B08302_001M","B08302_002E","B08302_002M","B08302_003E","B08302_003M","B08302_004E","B08302_004M","B08302_005E","B08302_005M","B08302_006E","B08302_006M","B08302_007E","B08302_007M","B08302_008E","B08302_008M","B08302_009E","B08302_009M","B08302_010E","B08302_010M","B08302_011E","B08302_011M","B08302_012E","B08302_012M","B08302_013E","B08302_013M","B08302_014E","B08302_014M","B08302_015E","B08302_015M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!12:00 a.m. to 4:59 a.m.","Margin of Error!!Total!!12:00 a.m. to 4:59 a.m.","Estimate!!Total!!5:00 a.m. to 5:29 a.m.","Margin of Error!!Total!!5:00 a.m. to 5:29 a.m.","Estimate!!Total!!5:30 a.m. to 5:59 a.m.","Margin of Error!!Total!!5:30 a.m. to 5:59 a.m.","Estimate!!Total!!6:00 a.m. to 6:29 a.m.","Margin of Error!!Total!!6:00 a.m. to 6:29 a.m.","Estimate!!Total!!6:30 a.m. to 6:59 a.m.","Margin of Error!!Total!!6:30 a.m. to 6:59 a.m.","Estimate!!Total!!7:00 a.m. to 7:29 a.m.","Margin of Error!!Total!!7:00 a.m. to 7:29 a.m.","Estimate!!Total!!7:30 a.m. to 7:59 a.m.","Margin of Error!!Total!!7:30 a.m. to 7:59 a.m.","Estimate!!Total!!8:00 a.m. to 8:29 a.m.","Margin of Error!!Total!!8:00 a.m. to 8:29 a.m.","Estimate!!Total!!8:30 a.m. to 8:59 a.m.","Margin of Error!!Total!!8:30 a.m. to 8:59 a.m.","Estimate!!Total!!9:00 a.m. to 9:59 a.m.","Margin of Error!!Total!!9:00 a.m. to 9:59 a.m.","Estimate!!Total!!10:00 a.m. to 10:59 a.m.","Margin of Error!!Total!!10:00 a.m. to 10:59 a.m.","Estimate!!Total!!11:00 a.m. to 11:59 a.m.","Margin of Error!!Total!!11:00 a.m. to 11:59 a.m.","Estimate!!Total!!12:00 p.m. to 3:59 p.m.","Margin of Error!!Total!!12:00 p.m. to 3:59 p.m.","Estimate!!Total!!4:00 p.m. to 11:59 p.m.","Margin of Error!!Total!!4:00 p.m. to 11:59 p.m.",
"1500000US250251203013","Block Group 3, Census Tract 1203.01, Suffolk County, Massachusetts","1081","234","8","13","25","28","11","18","11","18","59","40","176","78","110","73","177","89","84","61","80","55","26","29","51","81","83","87","180","160",
"1500000US250251203014","Block Group 4, Census Tract 1203.01, Suffolk County, Massachusetts","754","265","0","12","0","12","0","12","127","101","70","58","28","30","131","82","135","79","162","94","41","31","12","19","0","12","48","74","0","12",
"1500000US250251204001","Block Group 1, Census Tract 1204, Suffolk County, Massachusetts","450","189","0","12","0","12","0","12","65","101","58","69","50","46","12","19","125","110","27","30","21","29","24","29","0","12","68","87","0","12",
"1500000US250251204002","Block Group 2, Census Tract 1204, Suffolk County, Massachusetts","587","196","0","12","0","12","0","12","39","63","64","103","59","86","16","25","92","71","104","79","213","153","0","12","0","12","0","12","0","12",
"1500000US250251204003","Block Group 3, Census Tract 1204, Suffolk County, Massachusetts","752","311","0","12","0","12","17","27","44","45","90","69","43","40","152","91","129","118","68","58","35","46","42","40","0","12","51","46","81","79",
"1500000US250251204004","Block Group 4, Census Tract 1204, Suffolk County, Massachusetts","1075","247","0","12","0","12","0","12","38","38","81","74","77","51","111","59","268","144","292","128","112","87","38","37","0","12","18","28","40","61",
"1500000US250251204005","Block Group 5, Census Tract 1204, Suffolk County, Massachusetts","1284","374","0","12","0","12","0","12","16","25","67","85","134","101","84","56","326","271","211","130","226","128","52","37","51","84","80","70","37","59",
"1500000US250251205001","Block Group 1, Census Tract 1205, Suffolk County, Massachusetts","452","146","18","32","0","12","19","25","0","12","5","7","15","18","79","49","28","20","27","23","155","125","14","22","4","7","44","46","44","46",
"1500000US250251205002","Block Group 2, Census Tract 1205, Suffolk County, Massachusetts","319","131","0","12","6","10","7","11","4","7","9","10","53","43","32","21","29","20","40","43","27","25","5","7","12","14","18","20","77","82",
"1500000US250251205003","Block Group 3, Census Tract 1205, Suffolk County, Massachusetts","510","153","0","12","13","21","0","12","20","24","32","33","115","74","37","41","66","59","18","20","74","57","0","12","31","43","65","45","39","29",
"1500000US250251206001","Block Group 1, Census Tract 1206, Suffolk County, Massachusetts","487","131","0","12","0","12","6","10","50","48","29","27","45","38","69","55","66","44","78","51","44","40","45","43","0","12","46","30","9","14",
"1500000US250251206002","Block Group 2, Census Tract 1206, Suffolk County, Massachusetts","677","158","0","12","0","12","7","12","27","31","47","50","114","68","82","50","207","70","78","48","60","38","29","35","0","12","26","27","0","12",
"1500000US250251206003","Block Group 3, Census Tract 1206, Suffolk County, Massachusetts","510","114","0","12","0","12","0","12","21","24","55","51","61","48","56","31","139","62","71","45","20","21","18","19","10","15","59","52","0","12",
"1500000US250251207001","Block Group 1, Census Tract 1207, Suffolk County, Massachusetts","574","154","0","12","0","12","0","12","22","21","21","19","139","128","59","37","172","110","98","55","8","13","12","17","14","22","11","18","18","14",
"1500000US250251207002","Block Group 2, Census Tract 1207, Suffolk County, Massachusetts","809","168","0","12","8","11","6","9","11","12","30","26","71","49","194","98","127","57","120","77","170","83","49","33","0","12","10","15","13","14",
"1500000US250251301001","Block Group 1, Census Tract 1301, Suffolk County, Massachusetts","788","245","22","34","38","58","94","123","23","25","66","61","134","85","105","62","191","127","54","61","12","19","13","21","0","12","24","38","12","20",
"1500000US250251301002","Block Group 2, Census Tract 1301, Suffolk County, Massachusetts","721","173","19","33","15","24","0","12","55","70","44","43","85","67","111","75","119","74","62","54","84","56","28","33","10","17","16","26","73","59",
"1500000US250251301003","Block Group 3, Census Tract 1301, Suffolk County, Massachusetts","219","117","0","12","0","12","14","23","19","31","40","55","44","43","18","29","43","60","25","27","16","25","0","12","0","12","0","12","0","12",
"1500000US250251301004","Block Group 4, Census Tract 1301, Suffolk County, Massachusetts","395","167","0","12","0","12","0","12","0","12","88","75","153","102","54","58","54","59","0","12","0","12","0","12","0","12","29","41","17","26",
"1500000US250251301005","Block Group 5, Census Tract 1301, Suffolk County, Massachusetts","401","145","0","12","0","12","0","12","10","17","0","12","38","48","174","104","79","64","9","20","67","73","0","12","0","12","0","12","24","37",
"1500000US250251301006","Block Group 6, Census Tract 1301, Suffolk County, Massachusetts","172","121","0","12","0","12","0","12","19","29","33","50","0","12","42","47","14","23","11","18","0","12","0","12","0","12","53","58","0","12",
"1500000US250251301007","Block Group 7, Census Tract 1301, Suffolk County, Massachusetts","363","166","0","12","0","12","14","22","13","22","36","57","37","40","72","78","14","24","56","48","39","55","0","12","0","12","82","76","0","12",
"1500000US250251302001","Block Group 1, Census Tract 1302, Suffolk County, Massachusetts","386","129","0","12","36","45","0","12","22","26","19","21","72","55","73","82","73","40","0","12","60","53","0","12","0","12","22","26","9","14",
"1500000US250251302002","Block Group 2, Census Tract 1302, Suffolk County, Massachusetts","359","123","0","12","0","12","7","11","62","39","31","26","59","45","40","29","58","49","8","14","18","20","13","19","0","12","53","66","10","17",
"1500000US250251302003","Block Group 3, Census Tract 1302, Suffolk County, Massachusetts","848","247","0","12","16","25","0","12","137","73","65","47","116","63","68","55","119","63","39","48","108","97","58","55","0","12","96","98","26","30",
"1500000US250251302004","Block Group 4, Census Tract 1302, Suffolk County, Massachusetts","338","126","0","12","0","12","0","12","10","17","71","58","39","32","81","50","41","43","0","12","43","31","22","32","0","12","19","23","12","18",
"1500000US250251302005","Block Group 5, Census Tract 1302, Suffolk County, Massachusetts","802","264","0","12","0","12","0","12","48","46","64","59","143","76","76","46","140","101","85","69","128","145","7","11","0","12","80","53","31","38",
"1500000US250251303001","Block Group 1, Census Tract 1303, Suffolk County, Massachusetts","586","134","0","12","10","16","17","25","67","46","98","55","65","42","182","74","50","39","52","57","0","12","0","12","0","12","8","13","37","54",
"1500000US250251303002","Block Group 2, Census Tract 1303, Suffolk County, Massachusetts","506","148","0","12","0","12","12","19","72","55","51","45","51","42","138","81","91","63","10","15","37","38","0","12","23","34","21","23","0","12",
"1500000US250251303003","Block Group 3, Census Tract 1303, Suffolk County, Massachusetts","374","103","11","19","0","12","0","12","68","41","40","35","83","52","22","24","42","33","38","28","23","24","13","21","12","20","22","24","0","12",
"1500000US250251303004","Block Group 4, Census Tract 1303, Suffolk County, Massachusetts","629","183","0","12","0","12","0","12","38","30","97","69","94","71","89","58","63","59","63","60","26","24","12","21","0","12","16","18","131","124",
"1500000US250251303005","Block Group 5, Census Tract 1303, Suffolk County, Massachusetts","306","94","0","12","0","12","0","12","12","17","52","35","50","38","71","50","10","17","23","26","33","32","0","12","0","12","6","10","49","44",
"1500000US250251304021","Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts","567","233","1","4","23","37","0","12","93","69","43","49","115","103","77","86","79","76","52","49","45","43","21","32","0","12","0","12","18","29",
"1500000US250251304022","Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts","360","177","17","25","0","12","0","12","4","8","44","41","71","85","54","54","0","12","15","24","45","50","19","30","0","12","58","71","33","40",
"1500000US250251304023","Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts","667","232","19","33","35","53","15","23","146","107","21","32","30","34","69","71","101","70","36","56","13","19","73","87","0","12","45","52","64","59",
"1500000US250251304024","Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts","473","181","0","12","0","12","47","72","119","68","17","23","134","129","49","47","63","69","0","12","0","12","0","12","19","32","25","31","0","12",
"1500000US250251304025","Block Group 5, Census Tract 1304.02, Suffolk County, Massachusetts","446","174","0","12","0","12","0","12","20","32","69","43","84","54","34","29","125","106","13","21","19","25","0","12","0","12","47","45","35","40",
"1500000US250251304041","Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts","914","200","0","12","51","58","0","12","51","44","99","45","186","112","70","48","132","77","0","12","22","26","22","24","14","21","141","69","126","101",
"1500000US250251304042","Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts","414","159","19","28","0","12","0","12","37","43","177","110","84","55","12","19","24","27","9","16","15","26","0","12","0","12","16","25","21","27",
"1500000US250251304043","Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts","235","110","0","12","29","31","0","12","15","25","27","32","60","47","52","49","0","12","9","16","0","12","0","12","0","12","32","50","11","16",
"1500000US250251304061","Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts","840","244","0","12","41","54","80","86","106","98","154","98","80","92","96","86","18","30","37","59","83","85","9","23","0","12","72","72","64","95",
"1500000US250251304062","Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts","1003","291","18","31","0","12","2","14","73","61","178","130","203","140","106","63","77","76","20","31","96","90","35","40","0","12","55","52","140","95",
"1500000US250251304063","Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts","191","142","0","12","0","12","17","27","30","43","55","72","36","55","20","32","0","12","0","12","0","12","0","12","0","12","0","12","33","57",
"1500000US250251401021","Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts","444","197","55","72","0","12","7","13","39","61","18","31","101","63","69","65","49","56","18","23","9","13","27","41","29","33","23","25","0","12",
"1500000US250251401022","Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts","435","192","31","43","0","12","0","12","58","52","45","47","100","70","20","24","99","87","12","19","26","30","28","48","0","12","0","12","16","22",
"1500000US250251401023","Block Group 3, Census Tract 1401.02, Suffolk County, Massachusetts","484","148","23","27","28","45","14","23","34","24","81","64","71","56","93","63","31","31","1","2","46","49","25","29","0","12","27","26","10","16",
"1500000US250251401024","Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts","569","181","41","35","0","12","25","29","96","71","53","49","65","50","110","73","41","32","7","14","0","12","19","24","47","35","11","17","54","41",
"1500000US250251401051","Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts","1055","252","11","19","17","25","132","91","154","75","100","103","222","133","97","58","117","70","31","31","35","30","24","32","0","12","36","38","79","71",
"1500000US250251401052","Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts","832","277","9","13","39","48","37","56","163","99","190","145","68","54","54","59","96","89","20","22","32","31","8","23","0","12","82","78","34","47",
"1500000US250251401061","Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts","583","123","14","18","0","12","96","77","41","42","86","60","106","68","47","31","45","35","19","19","31","30","3","5","0","12","62","68","33","29",
"1500000US250251401062","Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts","68","53","9","14","1","4","0","12","11","19","0","12","8","10","6","11","0","12","0","12","14","19","0","12","0","12","17","21","2","7",
"1500000US250251401071","Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts","779","182","23","22","0","12","48","53","37","42","55","38","217","80","102","61","120","74","34","33","37","37","22","31","13","20","42","34","29","31",
"1500000US250251401072","Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts","487","157","31","37","16","17","27","29","16","18","25","23","54","39","66","54","37","29","10","15","47","68","0","12","30","47","128","66","0","12",
"1500000US250251402011","Block Group 1, Census Tract 1402.01, Suffolk County, Massachusetts","780","176","0","12","0","12","49","32","95","78","203","95","77","50","60","39","145","70","39","44","10","11","0","12","13","11","80","63","9","15",
"1500000US250251402012","Block Group 2, Census Tract 1402.01, Suffolk County, Massachusetts","671","203","18","21","6","8","65","59","45","47","160","126","112","49","20","18","37","35","45","47","28","36","0","12","12","21","72","55","51","35",
"1500000US250251402021","Block Group 1, Census Tract 1402.02, Suffolk County, Massachusetts","471","174","7","13","26","27","0","12","104","83","20","22","33","25","64","51","41","64","19","31","12","19","0","12","5","8","96","72","44","61",
"1500000US250251402022","Block Group 2, Census Tract 1402.02, Suffolk County, Massachusetts","599","154","12","19","71","68","17","27","90","71","37","37","67","62","13","19","52","60","34","45","80","63","18","20","10","16","80","51","18","22",
"1500000US250251402023","Block Group 3, Census Tract 1402.02, Suffolk County, Massachusetts","667","201","8","13","0","12","67","65","57","37","106","78","74","63","69","42","19","24","6","11","25","29","17","26","42","61","78","85","99","83",
"1500000US250251402024","Block Group 4, Census Tract 1402.02, Suffolk County, Massachusetts","623","224","0","12","0","12","98","83","138","94","118","66","66","59","55","43","15","24","34","29","29","27","10","16","12","19","38","48","10","17",
"1500000US250251402025","Block Group 5, Census Tract 1402.02, Suffolk County, Massachusetts","471","160","0","12","27","32","13","20","58","52","158","118","0","12","128","65","6","9","19","23","0","12","15","23","0","12","35","53","12","19",
"1500000US250251403001","Block Group 1, Census Tract 1403, Suffolk County, Massachusetts","829","446","60","93","56","86","69","96","109","114","29","29","122","144","13","22","0","12","28","34","216","192","19","31","0","12","48","50","60","94",
"1500000US250251403002","Block Group 2, Census Tract 1403, Suffolk County, Massachusetts","244","194","0","12","55","75","8","15","72","97","34","39","0","12","9","16","0","12","14","22","33","36","0","12","0","12","19","31","0","12",
"1500000US250251403003","Block Group 3, Census Tract 1403, Suffolk County, Massachusetts","632","230","10","18","0","12","48","76","33","41","129","94","40","53","33","58","46","41","17","28","63","67","36","38","14","21","125","109","38","38",
"1500000US250251403004","Block Group 4, Census Tract 1403, Suffolk County, Massachusetts","403","168","0","12","7","13","0","12","70","107","12","19","49","48","120","78","29","37","0","12","45","71","0","12","0","12","71","68","0","12",
"1500000US250251403005","Block Group 5, Census Tract 1403, Suffolk County, Massachusetts","406","229","12","19","51","82","0","12","51","65","0","12","108","88","17","30","75","72","32","37","0","12","0","12","0","12","47","56","13","24",
"1500000US250251403006","Block Group 6, Census Tract 1403, Suffolk County, Massachusetts","421","234","0","12","10","19","21","35","0","12","47","56","53","42","14","22","91","92","26","32","17","28","31","39","0","12","90","118","21","40",
"1500000US250251404001","Block Group 1, Census Tract 1404, Suffolk County, Massachusetts","98","60","0","12","0","12","0","12","55","52","0","12","0","12","0","12","0","12","0","12","15","24","0","12","0","12","0","12","28","31",
"1500000US250251404002","Block Group 2, Census Tract 1404, Suffolk County, Massachusetts","334","175","0","12","0","12","43","46","21","31","64","68","51","51","0","12","34","54","41","44","23","24","45","46","0","12","12","19","0","12",
"1500000US250251404003","Block Group 3, Census Tract 1404, Suffolk County, Massachusetts","554","242","9","16","20","35","55","65","119","149","48","59","133","112","47","54","52","59","0","12","9","15","0","12","0","12","13","22","49","54",
"1500000US250251404004","Block Group 4, Census Tract 1404, Suffolk County, Massachusetts","482","276","0","12","0","12","46","37","11","18","0","12","122","117","0","12","131","101","0","12","84","81","0","12","0","12","88","95","0","12",
"1500000US250251404005","Block Group 5, Census Tract 1404, Suffolk County, Massachusetts","1044","278","0","12","38","57","0","12","97","78","90","70","255","159","76","59","17","35","16","26","107","70","0","12","28","32","232","151","88","77",
"1500000US250251404006","Block Group 6, Census Tract 1404, Suffolk County, Massachusetts","692","278","25","39","20","33","28","45","14","22","41","54","124","123","176","104","118","95","27","31","0","12","0","12","0","12","78","72","41","61",
"1500000US250251404007","Block Group 7, Census Tract 1404, Suffolk County, Massachusetts","444","200","0","12","0","12","16","24","113","80","0","12","13","23","20","25","0","12","15","26","36","36","0","12","0","12","151","91","80","79",
"1500000US250251601011","Block Group 1, Census Tract 1601.01, Suffolk County, Massachusetts","579","245","77","61","72","69","69","82","47","49","42","43","73","55","0","12","27","42","10","16","0","12","67","81","0","12","0","12","95","152",
"1500000US250251601012","Block Group 2, Census Tract 1601.01, Suffolk County, Massachusetts","1115","406","75","98","174","103","55","57","117","103","54","65","109","84","113","84","168","117","0","12","33","50","20","32","0","12","141","127","56","62",
"1500000US250251601013","Block Group 3, Census Tract 1601.01, Suffolk County, Massachusetts","513","216","30","47","22","26","15","25","33","38","79","98","0","12","124","88","52","53","16","27","0","12","122","119","0","12","0","12","20","36",
"1500000US250251601014","Block Group 4, Census Tract 1601.01, Suffolk County, Massachusetts","1334","484","230","117","243","161","20","37","147","108","62","72","163","97","35","40","85","126","29","45","58","66","29","47","0","12","149","109","84","76",
"1500000US250251601015","Block Group 5, Census Tract 1601.01, Suffolk County, Massachusetts","446","230","0","12","0","12","0","12","59","70","32","50","0","12","0","12","0","12","41","67","29","46","60","90","0","12","146","100","79","88",
"1500000US250251602001","Block Group 1, Census Tract 1602, Suffolk County, Massachusetts","612","237","108","75","56","45","24","28","26","35","21","24","91","114","33","41","10","16","0","12","48","46","0","12","6","10","44","40","145","120",
"1500000US250251602002","Block Group 2, Census Tract 1602, Suffolk County, Massachusetts","649","239","18","27","41","52","67","59","73","59","111","83","53","59","51","70","0","12","0","12","17","20","34","41","0","12","47","62","137","94",
"1500000US250251602003","Block Group 3, Census Tract 1602, Suffolk County, Massachusetts","646","277","106","131","31","34","43","46","104","89","65","55","37","44","52","52","20","32","0","12","11","17","26","41","0","12","74","46","77","60",
"1500000US250251603001","Block Group 1, Census Tract 1603, Suffolk County, Massachusetts","897","183","0","12","37","35","82","75","129","69","37","34","163","75","159","70","182","86","24","25","19","25","30","49","0","12","30","32","5","9",
"1500000US250251603002","Block Group 2, Census Tract 1603, Suffolk County, Massachusetts","181","99","10","15","23","38","24","33","21","30","21","19","0","12","19","27","17","18","24","22","0","12","0","12","0","12","7","11","15","18",
"1500000US250251604001","Block Group 1, Census Tract 1604, Suffolk County, Massachusetts","432","152","41","35","48","43","12","13","6","14","6","10","66","47","51","34","63","65","17","20","51","46","12","19","0","12","51","49","8","13",
"1500000US250251604002","Block Group 2, Census Tract 1604, Suffolk County, Massachusetts","811","218","70","54","94","53","42","36","92","42","64","60","118","85","51","43","78","49","16","19","0","12","34","47","0","12","72","51","80","69",
"1500000US250251605011","Block Group 1, Census Tract 1605.01, Suffolk County, Massachusetts","736","307","84","82","36","46","65","76","178","145","43","70","105","80","24","27","28","30","18","29","54","66","5","10","8","15","42","58","46","65",
"1500000US250251605012","Block Group 2, Census Tract 1605.01, Suffolk County, Massachusetts","473","255","81","103","0","12","0","12","7","12","33","52","44","37","0","12","12","19","59","69","0","12","0","12","47","63","153","144","37","46",
"1500000US250251605013","Block Group 3, Census Tract 1605.01, Suffolk County, Massachusetts","384","168","33","53","25","40","14","26","22","28","84","116","98","82","14","22","0","12","0","12","0","12","9","15","0","12","0","12","85","90",
"1500000US250251605014","Block Group 4, Census Tract 1605.01, Suffolk County, Massachusetts","185","129","21","34","23","37","0","12","0","12","14","25","25","38","0","12","0","12","0","12","0","12","0","12","30","34","45","66","27","35",
"1500000US250251605015","Block Group 5, Census Tract 1605.01, Suffolk County, Massachusetts","508","247","10","24","57","77","0","12","96","89","35","51","80","71","106","99","0","12","0","12","30","44","15","24","0","12","29","44","50","66",
"1500000US250251605021","Block Group 1, Census Tract 1605.02, Suffolk County, Massachusetts","994","330","117","95","61","50","44","47","44","49","27","29","145","111","124","151","232","177","19","28","53","64","33","37","32","53","0","12","63","51",
"1500000US250251605022","Block Group 2, Census Tract 1605.02, Suffolk County, Massachusetts","546","207","0","12","155","128","0","12","41","49","66","74","5","25","41","42","39","33","8","19","49","59","100","130","0","12","27","42","15","24",
"1500000US250251605023","Block Group 3, Census Tract 1605.02, Suffolk County, Massachusetts","647","362","43","69","93","79","0","12","145","174","52","47","110","91","38","46","56","56","0","12","21","32","13","19","0","12","72","80","4","10",
"1500000US250251606011","Block Group 1, Census Tract 1606.01, Suffolk County, Massachusetts","929","237","63","47","28","48","49","51","254","166","53","39","27","27","54","45","112","82","52","37","35","31","36","39","0","12","67","45","99","78",
"1500000US250251606012","Block Group 2, Census Tract 1606.01, Suffolk County, Massachusetts","712","176","59","67","26","33","19","29","47","50","113","106","80","67","145","66","57","45","0","12","65","93","19","31","0","12","41","37","41","37",
"1500000US250251606021","Block Group 1, Census Tract 1606.02, Suffolk County, Massachusetts","713","304","29","46","0","12","26","41","110","63","10","18","264","225","78","51","43","58","59","64","28","33","28","33","0","12","13","20","25","29",
"1500000US250251606022","Block Group 2, Census Tract 1606.02, Suffolk County, Massachusetts","413","233","14","25","80","78","58","71","0","12","0","12","65","56","17","32","55","62","39","40","0","12","20","33","0","12","56","61","9","13",
"1500000US250251606023","Block Group 3, Census Tract 1606.02, Suffolk County, Massachusetts","319","140","0","12","5","9","10","15","21","35","15","24","79","69","78","54","48","47","23","26","0","12","40","40","0","12","0","12","0","12",
"1500000US250251606024","Block Group 4, Census Tract 1606.02, Suffolk County, Massachusetts","231","140","55","61","0","12","12","19","25","42","0","12","81","83","0","12","38","54","12","19","8","16","0","12","0","12","0","12","0","12",
"1500000US250251606025","Block Group 5, Census Tract 1606.02, Suffolk County, Massachusetts","461","168","7","13","61","60","106","103","0","12","69","49","45","52","58","55","7","13","9","16","57","79","9","13","0","12","0","12","33","31",
"1500000US250251701001","Block Group 1, Census Tract 1701, Suffolk County, Massachusetts","566","231","17","22","10","17","57","66","30","36","28","33","41","28","86","77","108","97","0","12","64","53","14","22","29","33","26","29","56","66",
"1500000US250251701002","Block Group 2, Census Tract 1701, Suffolk County, Massachusetts","760","418","73","87","26","40","56","88","75","116","32","40","75","100","147","102","71","85","50","57","43","55","28","42","18","27","12","19","54","64",
"1500000US250251701003","Block Group 3, Census Tract 1701, Suffolk County, Massachusetts","319","116","25","39","0","12","17","27","30","47","28","33","0","12","90","63","17","31","26","32","12","19","26","40","0","12","13","21","35","57",
"1500000US250251701004","Block Group 4, Census Tract 1701, Suffolk County, Massachusetts","349","198","42","69","0","12","0","12","28","43","22","36","59","43","47","44","26","40","4","10","38","41","43","53","0","12","0","12","40","61",
"1500000US250251701005","Block Group 5, Census Tract 1701, Suffolk County, Massachusetts","827","329","29","45","83","99","79","93","14","25","55","72","64","58","155","110","60","56","0","12","21","33","50","53","0","12","111","127","106","92",
"1500000US250251701006","Block Group 6, Census Tract 1701, Suffolk County, Massachusetts","474","178","44","35","15","24","11","21","13","21","96","78","114","76","41","38","65","55","12","19","15","23","36","31","0","12","0","12","12","20",
"1500000US250251701007","Block Group 7, Census Tract 1701, Suffolk County, Massachusetts","671","333","37","43","31","42","0","12","34","52","117","107","223","156","34","38","78","81","14","22","0","12","41","50","25","38","20","31","17","26",
"1500000US250251702001","Block Group 1, Census Tract 1702, Suffolk County, Massachusetts","264","109","0","12","24","28","11","16","18","19","25","19","39","37","10","15","46","56","0","12","26","42","0","12","0","12","36","34","29","25",
"1500000US250251702002","Block Group 2, Census Tract 1702, Suffolk County, Massachusetts","622","301","10","17","23","38","25","40","85","84","7","12","202","175","27","30","113","88","17","22","24","24","34","45","0","12","24","26","31","24",
"1500000US250251702003","Block Group 3, Census Tract 1702, Suffolk County, Massachusetts","234","107","9","15","0","12","0","12","83","92","26","28","10","16","29","41","0","12","51","75","9","13","8","14","0","12","0","12","9","14",
"1500000US250251702004","Block Group 4, Census Tract 1702, Suffolk County, Massachusetts","913","277","18","21","39","29","174","80","49","48","72","68","128","112","47","39","92","57","11","18","84","64","44","44","15","24","61","63","79","60",
"1500000US250251703001","Block Group 1, Census Tract 1703, Suffolk County, Massachusetts","1355","296","33","39","62","53","103","84","114","80","225","133","159","122","279","190","208","102","24","29","86","83","0","12","0","12","15","25","47","54",
"1500000US250251703002","Block Group 2, Census Tract 1703, Suffolk County, Massachusetts","510","266","12","19","0","12","44","43","131","159","91","90","0","12","51","81","64","60","0","12","18","29","31","36","0","12","23","37","45","71",
"1500000US250251703003","Block Group 3, Census Tract 1703, Suffolk County, Massachusetts","372","163","25","32","0","12","33","40","17","24","57","51","17","24","87","68","67","60","13","21","23","27","0","12","0","12","13","20","20","24",
"1500000US250251703004","Block Group 4, Census Tract 1703, Suffolk County, Massachusetts","703","224","13","19","24","39","16","25","63","75","182","101","80","53","15","23","46","44","23","37","23","37","25","30","0","12","103","68","90","62",
"1500000US250251703005","Block Group 5, Census Tract 1703, Suffolk County, Massachusetts","894","277","54","65","0","12","74","63","29","36","97","62","129","95","131","93","232","119","0","12","13","22","63","58","0","12","39","48","33","50",
"1500000US250251703006","Block Group 6, Census Tract 1703, Suffolk County, Massachusetts","519","185","0","12","13","21","10","16","34","39","131","98","100","85","31","35","73","50","47","75","0","12","36","39","0","12","27","43","17","27",
"1500000US250251703007","Block Group 7, Census Tract 1703, Suffolk County, Massachusetts","254","138","58","64","0","12","0","12","35","44","56","49","34","43","0","12","18","27","11","18","23","39","0","12","0","12","19","31","0","12",
"1500000US250251704001","Block Group 1, Census Tract 1704, Suffolk County, Massachusetts","664","255","66","68","45","49","36","58","57","57","10","16","152","107","0","12","81","59","0","12","0","12","24","37","84","132","40","50","69","57",
"1500000US250251704002","Block Group 2, Census Tract 1704, Suffolk County, Massachusetts","352","121","12","20","0","12","19","29","23","33","63","52","65","67","23","27","49","63","0","12","12","20","26","42","17","26","20","24","23","27",
"1500000US250251704003","Block Group 3, Census Tract 1704, Suffolk County, Massachusetts","249","162","16","23","26","28","0","12","21","32","3","13","34","39","35","38","42","42","0","12","0","12","17","33","18","27","37","62","0","12",
"1500000US250251704004","Block Group 4, Census Tract 1704, Suffolk County, Massachusetts","1432","292","0","12","63","67","0","12","39","47","156","125","239","145","75","98","197","138","88","95","252","121","10","15","149","110","108","72","56","73",
"1500000US250251705011","Block Group 1, Census Tract 1705.01, Suffolk County, Massachusetts","780","228","54","60","18","33","0","12","65","51","43","38","194","99","9","15","204","97","21","34","24","37","52","51","17","32","46","42","33","33",
"1500000US250251705012","Block Group 2, Census Tract 1705.01, Suffolk County, Massachusetts","796","259","65","66","0","12","59","76","12","21","56","39","151","65","72","69","56","62","4","9","99","67","0","12","0","12","155","97","67","69",
"1500000US250251705021","Block Group 1, Census Tract 1705.02, Suffolk County, Massachusetts","731","168","0","12","28","29","72","49","77","78","29","26","52","52","60","65","199","92","52","38","33","32","19","19","27","24","65","56","18","20",
"1500000US250251705022","Block Group 2, Census Tract 1705.02, Suffolk County, Massachusetts","582","158","0","12","18","29","0","12","10","15","27","33","114","63","48","40","99","68","56","40","74","48","59","71","0","12","40","61","37","29",
