OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date,POSTCODE
"662992",FR-0064-01,,Belmont,Belmont - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.395896,-71.17619,CR-zone-1,,https://www.mbta.com/stops/place-FR-0064,,"0",place-FR-0064,"2",Belmont,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02478"
"662993",FR-0064-02,,Belmont,Belmont - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.395896,-71.17619,CR-zone-1,,https://www.mbta.com/stops/place-FR-0064,,"0",place-FR-0064,"2",Belmont,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02478"
"662995",FR-0074,,Waverley,Waverley - Commuter Rail,,Commuter Rail,42.3876,-71.190744,CR-zone-1,,https://www.mbta.com/stops/place-FR-0074,,"0",place-FR-0074,"2",Belmont,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02478"
"662996",FR-0074-01,,Waverley,Waverley - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.3876,-71.190744,CR-zone-1,,https://www.mbta.com/stops/place-FR-0074,,"0",place-FR-0074,"2",Belmont,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02478"
"662997",FR-0074-02,,Waverley,Waverley - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.3876,-71.190744,CR-zone-1,,https://www.mbta.com/stops/place-FR-0074,,"0",place-FR-0074,"2",Belmont,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02478"
"662999",FR-0098,,Waltham,Waltham - Commuter Rail,,Commuter Rail,42.374296,-71.235615,CR-zone-2,,https://www.mbta.com/stops/place-FR-0098,,"0",place-FR-0098,"1",Waltham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02453"
"663000",FR-0098-01,,Waltham,Waltham - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.373698,-71.238672,CR-zone-2,,https://www.mbta.com/stops/place-FR-0098,,"0",place-FR-0098,"1",Waltham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02453"
"663001",FR-0098-S,,Waltham,Waltham - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.374296,-71.235615,CR-zone-2,,https://www.mbta.com/stops/place-FR-0098,,"0",place-FR-0098,"1",Waltham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02453"
"663003",FR-0115,,Brandeis/Roberts,Brandeis/Roberts - Commuter Rail,,Commuter Rail,42.361898,-71.260065,CR-zone-2,,https://www.mbta.com/stops/place-FR-0115,,"0",place-FR-0115,"1",Waltham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02453"
"663004",FR-0115-01,,Brandeis/Roberts,Brandeis/Roberts - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.361898,-71.260065,CR-zone-2,,https://www.mbta.com/stops/place-FR-0115,,"0",place-FR-0115,"1",Waltham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02453"
"663005",FR-0115-02,,Brandeis/Roberts,Brandeis/Roberts - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.361898,-71.260065,CR-zone-2,,https://www.mbta.com/stops/place-FR-0115,,"0",place-FR-0115,"1",Waltham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02453"
"663007",FR-0132,,Kendal Green,Kendal Green - Commuter Rail,,Commuter Rail,42.37897,-71.282411,CR-zone-3,,https://www.mbta.com/stops/place-FR-0132,,"0",place-FR-0132,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663008",FR-0132-01,,Kendal Green,Kendal Green - Commuter Rail - Track 1,"1",Track 1,42.37897,-71.282411,CR-zone-3,,https://www.mbta.com/stops/place-FR-0132,,"0",place-FR-0132,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663009",FR-0132-02,,Kendal Green,Kendal Green - Commuter Rail - Track 2,"2",Track 2,42.37897,-71.282411,CR-zone-3,,https://www.mbta.com/stops/place-FR-0132,,"0",place-FR-0132,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663011",FR-0137,,Hastings,Hastings - Commuter Rail,,Commuter Rail,42.385755,-71.289203,CR-zone-3,,https://www.mbta.com/stops/place-FR-0137,,"0",place-FR-0137,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663012",FR-0137-01,,Hastings,Hastings - Commuter Rail - Track 1,"1",Track 1,42.385755,-71.289203,CR-zone-3,,https://www.mbta.com/stops/place-FR-0137,,"0",place-FR-0137,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663013",FR-0137-02,,Hastings,Hastings - Commuter Rail - Track 2,"2",Track 2,42.385755,-71.289203,CR-zone-3,,https://www.mbta.com/stops/place-FR-0137,,"0",place-FR-0137,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663015",FR-0147,,Silver Hill,Silver Hill - Commuter Rail,,Commuter Rail,42.395625,-71.302357,CR-zone-3,,https://www.mbta.com/stops/place-FR-0147,,"0",place-FR-0147,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663016",FR-0147-01,,Silver Hill,Silver Hill - Commuter Rail - Track 1,"1",Track 1,42.395625,-71.302357,CR-zone-3,,https://www.mbta.com/stops/place-FR-0147,,"0",place-FR-0147,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663017",FR-0147-02,,Silver Hill,Silver Hill - Commuter Rail - Track 2,"2",Track 2,42.395625,-71.302357,CR-zone-3,,https://www.mbta.com/stops/place-FR-0147,,"0",place-FR-0147,"2",Weston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02493"
"663019",FR-0167,,Lincoln,Lincoln - Commuter Rail,,Commuter Rail,42.41342,-71.325404,CR-zone-4,,https://www.mbta.com/stops/place-FR-0167,,"0",place-FR-0167,"2",Lincoln,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01773"
"663020",FR-0167-01,,Lincoln,Lincoln - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.414983,-71.326462,CR-zone-4,,https://www.mbta.com/stops/place-FR-0167,,"0",place-FR-0167,"2",Lincoln,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01773"
"663021",FR-0167-02,,Lincoln,Lincoln - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.413641,-71.325512,CR-zone-4,,https://www.mbta.com/stops/place-FR-0167,,"0",place-FR-0167,"2",Lincoln,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01773"
"663023",FR-0201,,Concord,Concord - Commuter Rail,,Commuter Rail,42.456565,-71.357677,CR-zone-5,,https://www.mbta.com/stops/place-FR-0201,,"0",place-FR-0201,"2",Concord,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01742"
"663024",FR-0201-01,,Concord,Concord - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.456565,-71.357677,CR-zone-5,,https://www.mbta.com/stops/place-FR-0201,,"0",place-FR-0201,"2",Concord,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01742"
"663025",FR-0201-02,,Concord,Concord - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.456565,-71.357677,CR-zone-5,,https://www.mbta.com/stops/place-FR-0201,,"0",place-FR-0201,"2",Concord,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01742"
"663027",FR-0219,,West Concord,West Concord - Commuter Rail,,Commuter Rail,42.457043,-71.392892,CR-zone-5,,https://www.mbta.com/stops/place-FR-0219,,"0",place-FR-0219,"1",Concord,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01742"
"663028",FR-0219-01,,West Concord,West Concord - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.457043,-71.392892,CR-zone-5,,https://www.mbta.com/stops/place-FR-0219,,"0",place-FR-0219,"1",Concord,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01742"
"663029",FR-0219-02,,West Concord,West Concord - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.457043,-71.392892,CR-zone-5,,https://www.mbta.com/stops/place-FR-0219,,"0",place-FR-0219,"1",Concord,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01742"
"663031",FR-0253,,South Acton,South Acton - Commuter Rail,,Commuter Rail,42.460375,-71.457744,CR-zone-6,,https://www.mbta.com/stops/place-FR-0253,,"0",place-FR-0253,"1",Acton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01720"
"663032",FR-0253-01,,South Acton,South Acton - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.460375,-71.457744,CR-zone-6,,https://www.mbta.com/stops/place-FR-0253,,"0",place-FR-0253,"1",Acton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01720"
"663033",FR-0253-02,,South Acton,South Acton - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.460375,-71.457744,CR-zone-6,,https://www.mbta.com/stops/place-FR-0253,,"0",place-FR-0253,"1",Acton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01720"
"663035",FR-0301,,Littleton/Route 495,Littleton/Route 495 - Commuter Rail,,Commuter Rail,42.519236,-71.502643,CR-zone-7,,https://www.mbta.com/stops/place-FR-0301,,"0",place-FR-0301,"1",Littleton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01460"
"663036",FR-0301-01,,Littleton/Route 495,Littleton/Route 495 - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.519236,-71.502643,CR-zone-7,,https://www.mbta.com/stops/place-FR-0301,,"0",place-FR-0301,"1",Littleton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01460"
"663037",FR-0301-02,,Littleton/Route 495,Littleton/Route 495 - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.519236,-71.502643,CR-zone-7,,https://www.mbta.com/stops/place-FR-0301,,"0",place-FR-0301,"1",Littleton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01460"
"663039",FR-0361,,Ayer,Ayer - Commuter Rail,,Commuter Rail,42.559074,-71.588476,CR-zone-8,,https://www.mbta.com/stops/place-FR-0361,,"0",place-FR-0361,"2",Ayer,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01432"
"663040",FR-0361-01,,Ayer,Ayer - Commuter Rail - Track 1,"1",Track 1,42.559074,-71.588476,CR-zone-8,,https://www.mbta.com/stops/place-FR-0361,,"0",place-FR-0361,"2",Ayer,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01432"
"663041",FR-0361-02,,Ayer,Ayer - Commuter Rail - Track 2,"2",Track 2,42.559074,-71.588476,CR-zone-8,,https://www.mbta.com/stops/place-FR-0361,,"0",place-FR-0361,"2",Ayer,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01432"
"663043",FR-0394,,Shirley,Shirley - Commuter Rail,,Commuter Rail,42.545089,-71.648004,CR-zone-8,,https://www.mbta.com/stops/place-FR-0394,,"0",place-FR-0394,"2",Shirley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01464"
"663044",FR-0394-01,,Shirley,Shirley - Commuter Rail - Track 1,"1",Track 1,42.545089,-71.648004,CR-zone-8,,https://www.mbta.com/stops/place-FR-0394,,"0",place-FR-0394,"2",Shirley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01464"
"663045",FR-0394-02,,Shirley,Shirley - Commuter Rail - Track 2,"2",Track 2,42.545089,-71.648004,CR-zone-8,,https://www.mbta.com/stops/place-FR-0394,,"0",place-FR-0394,"2",Shirley,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01464"
"663047",FR-0451,,North Leominster,North Leominster - Commuter Rail,,Commuter Rail,42.539017,-71.739186,CR-zone-8,,https://www.mbta.com/stops/place-FR-0451,,"0",place-FR-0451,"1",Leominster,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01453"
"663048",FR-0451-01,,North Leominster,North Leominster - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.539017,-71.739186,CR-zone-8,,https://www.mbta.com/stops/place-FR-0451,,"0",place-FR-0451,"1",Leominster,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01453"
"663049",FR-0451-02,,North Leominster,North Leominster - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.539017,-71.739186,CR-zone-8,,https://www.mbta.com/stops/place-FR-0451,,"0",place-FR-0451,"1",Leominster,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01453"
"663051",FR-0494-CS,,Fitchburg,Fitchburg - Commuter Rail - Track 3 (All Trains),"3",Track 3 (All Trains),42.58072,-71.792611,CR-zone-8,,https://www.mbta.com/stops/place-FR-0494,,"0",place-FR-0494,"1",Fitchburg,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01420"
"663053",FR-3338-CS,,Wachusett,Wachusett - Commuter Rail - Track 3 (All Trains),"3",Track 3 (All Trains),42.553477,-71.848488,CR-zone-8,,https://www.mbta.com/stops/place-FR-3338,,"0",place-FR-3338,"1",Fitchburg,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01420"
"663055",FS-0049-S,,Foxboro,Foxboro - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.0951,-71.26151,CR-zone-4,,https://www.mbta.com/stops/place-FS-0049,,"0",place-FS-0049,"1",Foxborough,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02035"
"663057",GB-0198,,Montserrat,Montserrat - Commuter Rail,,Commuter Rail,42.562171,-70.869254,CR-zone-4,,https://www.mbta.com/stops/place-GB-0198,,"0",place-GB-0198,"1",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663058",GB-0198-01,,Montserrat,Montserrat - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.562171,-70.869254,CR-zone-4,,https://www.mbta.com/stops/place-GB-0198,,"0",place-GB-0198,"1",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663059",GB-0198-02,,Montserrat,Montserrat - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.562171,-70.869254,CR-zone-4,,https://www.mbta.com/stops/place-GB-0198,,"0",place-GB-0198,"1",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663061",GB-0222,,Prides Crossing,Prides Crossing - Commuter Rail,,Commuter Rail,42.559446,-70.825541,CR-zone-5,,https://www.mbta.com/stops/place-GB-0222,,"0",place-GB-0222,"2",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663062",GB-0222-01,,Prides Crossing,Prides Crossing - Commuter Rail - Track 1,"1",Track 1,42.559446,-70.825541,CR-zone-5,,https://www.mbta.com/stops/place-GB-0222,,"0",place-GB-0222,"2",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663063",GB-0222-02,,Prides Crossing,Prides Crossing - Commuter Rail - Track 2,"2",Track 2,42.559446,-70.825541,CR-zone-5,,https://www.mbta.com/stops/place-GB-0222,,"0",place-GB-0222,"2",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663065",GB-0229,,Beverly Farms,Beverly Farms - Commuter Rail,,Commuter Rail,42.561651,-70.811405,CR-zone-5,,https://www.mbta.com/stops/place-GB-0229,,"0",place-GB-0229,"1",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663066",GB-0229-01,,Beverly Farms,Beverly Farms - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.561651,-70.811405,CR-zone-5,,https://www.mbta.com/stops/place-GB-0229,,"0",place-GB-0229,"1",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663067",GB-0229-02,,Beverly Farms,Beverly Farms - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.561651,-70.811405,CR-zone-5,,https://www.mbta.com/stops/place-GB-0229,,"0",place-GB-0229,"1",Beverly,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01915"
"663069",GB-0254,,Manchester,Manchester - Commuter Rail,,Commuter Rail,42.573687,-70.77009,CR-zone-6,,https://www.mbta.com/stops/place-GB-0254,,"0",place-GB-0254,"1",Manchester-by-the-Sea,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01944"
"663070",GB-0254-01,,Manchester,Manchester - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.573687,-70.77009,CR-zone-6,,https://www.mbta.com/stops/place-GB-0254,,"0",place-GB-0254,"1",Manchester-by-the-Sea,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01944"
"663071",GB-0254-02,,Manchester,Manchester - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.573687,-70.77009,CR-zone-6,,https://www.mbta.com/stops/place-GB-0254,,"0",place-GB-0254,"1",Manchester-by-the-Sea,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01944"
"663073",GB-0296,,West Gloucester,West Gloucester - Commuter Rail,,Commuter Rail,42.611933,-70.705417,CR-zone-7,,https://www.mbta.com/stops/place-GB-0296,,"0",place-GB-0296,"1",Gloucester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01930"
"663074",GB-0296-01,,West Gloucester,West Gloucester - Commuter Rail - Track 1 (Outbound),"1",Track 1 (Outbound),42.611933,-70.705417,CR-zone-7,,https://www.mbta.com/stops/place-GB-0296,,"0",place-GB-0296,"1",Gloucester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01930"
"663075",GB-0296-02,,West Gloucester,West Gloucester - Commuter Rail - Track 2 (Boston),"2",Track 2 (Boston),42.611933,-70.705417,CR-zone-7,,https://www.mbta.com/stops/place-GB-0296,,"0",place-GB-0296,"1",Gloucester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01930"
"663077",GB-0316-S,,Gloucester,Gloucester - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.616799,-70.668345,CR-zone-7,,https://www.mbta.com/stops/place-GB-0316,,"0",place-GB-0316,"1",Gloucester,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01930"
"663079",GB-0353-S,,Rockport,Rockport - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.655491,-70.627055,CR-zone-8,,https://www.mbta.com/stops/place-GB-0353,,"0",place-GB-0353,"1",Rockport,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"01966"
"663081",GRB-0118-S,,Weymouth Landing/East Braintree,Weymouth Landing/East Braintree - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.221503,-70.968152,CR-zone-2,,https://www.mbta.com/stops/place-GRB-0118,,"0",place-GRB-0118,"1",Weymouth,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02184"
"663083",GRB-0146-S,,East Weymouth,East Weymouth - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.2191,-70.9214,CR-zone-2,,https://www.mbta.com/stops/place-GRB-0146,,"0",place-GRB-0146,"1",Weymouth,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02189"
"663085",GRB-0162-S,,West Hingham,West Hingham - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.235838,-70.902708,CR-zone-3,,https://www.mbta.com/stops/place-GRB-0162,,"0",place-GRB-0162,"1",Hingham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02043"
"663087",GRB-0183-S,,Nantasket Junction,Nantasket Junction - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.244959,-70.869205,CR-zone-4,,https://www.mbta.com/stops/place-GRB-0183,,"0",place-GRB-0183,"1",Hingham,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02043"
"663089",GRB-0199-S,,Cohasset,Cohasset - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.24421,-70.837529,CR-zone-4,,https://www.mbta.com/stops/place-GRB-0199,,"0",place-GRB-0199,"1",Cohasset,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02025"
"663091",GRB-0233-S,,North Scituate,North Scituate - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.219528,-70.788602,CR-zone-5,,https://www.mbta.com/stops/place-GRB-0233,,"0",place-GRB-0233,"1",Scituate,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02066"
"663093",GRB-0276-S,,Greenbush,Greenbush - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.178776,-70.746641,CR-zone-6,,https://www.mbta.com/stops/place-GRB-0276,,"0",place-GRB-0276,"1",Scituate,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02066"
"663095",KB-0351-S,,Kingston,Kingston - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),41.97762,-70.721709,CR-zone-8,,https://www.mbta.com/stops/place-KB-0351,,"0",place-KB-0351,"1",Kingston,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02364"
"663098",MM-0150-S,,Holbrook/Randolph,Holbrook/Randolph - Commuter Rail - Track 1 (All Trains),"1",Track 1 (All Trains),42.156343,-71.027371,CR-zone-3,,https://www.mbta.com/stops/place-MM-0150,,"0",place-MM-0150,"1",Randolph,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02368"
"663101",MM-0186,,Montello,Montello - Commuter Rail,,Commuter Rail,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,"0",place-MM-0186,"1",Brockton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02301"
"663102",MM-0186-CS,,Montello,Montello - Commuter Rail - Track 2,"2",Track 2,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,"0",place-MM-0186,"1",Brockton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02301"
"663103",MM-0186-S,,Montello,Montello - Commuter Rail - Track 1,"1",Track 1,42.106555,-71.022001,CR-zone-4,,https://www.mbta.com/stops/place-MM-0186,,"0",place-MM-0186,"1",Brockton,,,"2",,,,,,,,,DOT_ADMIN,2023/12/11 19:40:12+00,DOT_ADMIN,2023/12/11 19:40:12+00,"02301"
