stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
node-andrw-sibstairs-platform,,Andrew,Andrew - Bottom of south inbound platform stairs,,,,,,,,level_-2_platform,3,place-andrw,1,Boston,,,
node-andrw-slobbycenter,,Andrew,Andrew - South lobby center,,,,,,,,level_-1_lobby,3,place-andrw,1,Boston,,,
node-andrw-sobstairs-lobby,,Andrew,Andrew - Top of south outbound stairs,,,,,,,,level_-1_lobby,3,place-andrw,1,Boston,,,
node-andrw-sobstairs-platform,,Andrew,Andrew - Bottom of south outbound stairs,,,,,,,,level_-2_platform,3,place-andrw,1,Boston,,,
place-aport,,Airport,,,,42.374262,-71.030395,,"Transportation Way and Service Rd, Boston, MA 02128",https://www.mbta.com/stops/place-aport,,1,,1,Boston,,,
70047,70047,Airport,Airport - Blue Line - Bowdoin,,Bowdoin,42.374262,-71.030395,RapidTransit,,https://www.mbta.com/stops/place-aport,level_0_platform,0,place-aport,1,Boston,,,1.0
70048,70048,Airport,Airport - Blue Line - Wonderland,,Wonderland,42.374262,-71.030395,RapidTransit,,https://www.mbta.com/stops/place-aport,level_0_platform,0,place-aport,1,Boston,,,1.0
7096,7096,Airport,Airport - Silver Line - SL3 Chelsea,B,Chelsea,42.374693,-71.029333,SLWaterfrontNonLogan,,https://www.mbta.com/stops/place-aport,level_ground,0,place-aport,1,Boston,Airport Station Bus Access,,3.0
7097,7097,Airport,Airport - Silver Line - SL3 South Station,A,South Station,42.374518,-71.029532,SLWaterfrontNonLogan,,https://www.mbta.com/stops/place-aport,level_ground,0,place-aport,1,Boston,Airport Station Bus Access,,3.0
9070047,9070047,Airport,Airport - Blue Line Shuttle,,Blue Line Shuttle,42.374955,-71.029323,,,,level_ground,0,place-aport,1,Boston,Cottage Street,,3.0
9170047,9170047,Airport,Airport - Blue Line Shuttle,,Blue Line Shuttle,42.373878,-71.029861,,,,level_ground,0,place-aport,1,Boston,Transportation Way,,3.0
door-aport-bremen,,Airport - Bremen St,Airport - Bremen St,,,42.374553,-71.030306,,,,level_ground,2,place-aport,1,Boston,,,
door-aport-buses,,"Airport - Buses, Airport","Airport - Buses, Airport",,,42.373984,-71.030031,,,,level_ground,2,place-aport,1,Boston,,,
node-407-bridge,,Airport,Airport - Top of Escalator 407,,,42.374246,-71.030091,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-407-platform,,Airport,Airport - Bottom of Escalator 407,,,42.374178,-71.030056,,,,level_ground,3,place-aport,1,Boston,,,
node-408-bridge,,Airport,Airport - Top of Escalator 408,,,42.374278,-71.030083,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-408-platform,,Airport,Airport - Bottom of Escalator 408,,,42.374207,-71.030049,,,,level_ground,3,place-aport,1,Boston,,,
node-409-bridge,,Airport,Airport - Top of Escalator 409,,,42.374464,-71.030249,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-409-platform,,Airport,Airport - Bottom of Escalator 409,,,42.374381,-71.030339,,,,level_ground,3,place-aport,1,Boston,,,
node-410-bridge,,Airport,Airport - Top of Escalator 410,,,42.37447,-71.030262,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-410-platform,,Airport,Airport - Bottom of Escalator 410,,,42.374406,-71.030337,,,,level_ground,3,place-aport,1,Boston,,,
node-931-bridge,,Airport,Airport - Top of Elevator 931,,,42.37423,-71.030177,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-931-platform,,Airport,Airport - Bottom of Elevator 931,,,42.37423,-71.030177,,,,level_ground,3,place-aport,1,Boston,,,
node-932-bridge,,Airport,Airport - Top of Elevator 932,,,42.374562,-71.03024,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-932-platform,,Airport,Airport - Bottom of Elevator 932,,,42.374562,-71.03024,,,,level_ground,3,place-aport,1,Boston,,,
node-955-bridge,,Airport,Airport - Top of Elevator 955,,,42.374447,-71.030429,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-955-lobby,,Airport,Airport - Bottom of Elevator 955,,,42.374447,-71.030429,,,,level_ground,3,place-aport,1,Boston,,,
node-956-bridge,,Airport,Airport - Top of Elevator 956,,,42.374094,-71.030254,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-956-lobby,,Airport,Airport - Bottom of Elevator 956,,,42.374094,-71.030254,,,,level_ground,3,place-aport,1,Boston,,,
node-aport-bremen-farepaid,,Airport,Airport - Paid side of fare gates,,,42.374495,-71.030252,,,,level_ground,3,place-aport,1,Boston,,,
node-aport-bremen-fareunpaid,,Airport,Airport - Unpaid side of fare gates,,,42.374495,-71.030252,,,,level_ground,3,place-aport,1,Boston,,,
node-aport-bremenstairs-bridge,,Airport,Airport - Top of stairs on unpaid Bremen Street side,,,42.374438,-71.030366,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-aport-bremenstairs-lobby,,Airport,Airport - Bottom of stairs on unpaid Brement Street side,,,42.374505,-71.030301,,,,level_ground,3,place-aport,1,Boston,,,
node-aport-buses-farepaid,,Airport,Airport - Paid side of fare gates,,,42.374122,-71.030096,,,,level_ground,3,place-aport,1,Boston,,,
node-aport-buses-fareunpaid,,Airport,Airport - Unpaid side of fare gates,,,42.374122,-71.030096,,,,level_ground,3,place-aport,1,Boston,,,
node-aport-buswaystairs-bridge,,Airport,Airport - Top of stairs on unpaid Busway side,,,42.374005,-71.030161,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-aport-buswaystairs-lobby,,Airport,Airport - Bottom of stairs on unpaid Busway side,,,42.373982,-71.030138,,,,level_ground,3,place-aport,1,Boston,,,
node-aport-ebpaidstairs-bridge,,Airport,"Airport - Top of stairs on Wonderland, Busway side",,,42.374241,-71.030114,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-aport-ebpaidstairs-platform,,Airport,"Airport - Bottom of stairs on Wonderland, Busway side",,,42.374156,-71.030072,,,,level_ground,3,place-aport,1,Boston,,,
node-aport-wbpaidstairs-bridge,,Airport,"Airport - Top of stairs on Bowdoin, Bremen Street side",,,42.374479,-71.030279,,,,level_1_bridge,3,place-aport,1,Boston,,,
node-aport-wbpaidstairs-platform,,Airport,"Airport - Bottom of stairs on Bowdoin, Brement Street side",,,42.374431,-71.030339,,,,level_ground,3,place-aport,1,Boston,,,
place-aqucl,,Aquarium,,,,42.359784,-71.051652,,"Atlantic Ave and State St, Boston, MA 02120",https://www.mbta.com/stops/place-aqucl,,1,,1,Boston,,,
70043,70043,Aquarium,Aquarium - Blue Line - Bowdoin,1,Bowdoin,42.359784,-71.051652,RapidTransit,,https://www.mbta.com/stops/place-aqucl,level_-2_platform,0,place-aqucl,1,Boston,,,1.0
70044,70044,Aquarium,Aquarium - Blue Line - Wonderland,2,Wonderland,42.359784,-71.051652,RapidTransit,,https://www.mbta.com/stops/place-aqucl,level_-2_platform,0,place-aqucl,1,Boston,,,1.0
door-aqucl-atlantic,,Aquarium - Waterfront and New England Aquarium,Aquarium - Waterfront and New England Aquarium,,,42.359791,-71.051631,,,,level_in_street,2,place-aqucl,2,Boston,,,
door-aqucl-atlanticelev,,Aquarium - Waterfront and New England Aquarium,Aquarium - Waterfront and New England Aquarium,,,42.359861,-71.051243,,,,level_in_street,2,place-aqucl,1,Boston,,,
door-aqucl-mcknorth,,Aquarium - State St (North),Aquarium - State St (North),,,42.359534,-71.053183,,,,level_in_street,2,place-aqucl,2,Boston,,,
door-aqucl-mcksouth,,Aquarium - State St (South),Aquarium - State St (South),,,42.359331,-71.053039,,,,level_in_street,2,place-aqucl,1,Boston,,,
node-394-lobby,,Aquarium,Aquarium - Top of escalator from Wonderland platform to State Street,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-394-platform,,Aquarium,Aquarium - Bottom of escalator from Wonderland platform to State Street,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-395-lobby,,Aquarium,Aquarium - Top of escalator from Bowdoin platform to State Street,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-395-platform,,Aquarium,Aquarium - Bottom of escalator from Bowdoin platform to State Street,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-396-landing,,Aquarium,Aquarium - Landing for escalator from lobby to State Street,,,,,,,,level_-0.5_landing,3,place-aqucl,1,Boston,,,
node-396-lobby,,Aquarium,Aquarium - Bottom of escalator from lobby to State Street,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-397-landing,,Aquarium,Aquarium - Landing for escalator from lobby to State Street,,,,,,,,level_-0.5_landing,3,place-aqucl,1,Boston,,,
node-397-street,,Aquarium,Aquarium - Top of escalator from lobby to State Street,,,,,,,,level_in_street,3,place-aqucl,1,Boston,,,
node-405-lobby,,Aquarium,Aquarium - Bottom of escalator from Atlantic Avenue to lobby,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-405-street,,Aquarium,Aquarium - Top of escalator from Atlantic Avenue to lobby,,,,,,,,level_in_street,3,place-aqucl,1,Boston,,,
node-406-lobby,,Aquarium,Aquarium - Bottom of escalator from lobby to Atlantic Avenue,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-406-street,,Aquarium,Aquarium - Top of escalator from lobby to Atlantic Avenue,,,,,,,,level_in_street,3,place-aqucl,1,Boston,,,
node-913-lobby,,Aquarium,Aquarium - Top of elevator between Wonderland platform and State Street,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-913-platform,,Aquarium,Aquarium - Bottom of elevator between Wonderland platform and State Street,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-914-lobby,,Aquarium,Aquarium - Top of elevator between Bowdoin platform and State Street,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-914-platform,,Aquarium,Aquarium - Bottom of elevator between Bowdoin platform and State Street,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-915-lobby,,Aquarium,Aquarium - Bottom of elevator between lobby and State Street,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-923-lobby,,Aquarium,Aquarium - Top of elevator between Bowdoin platform and Atlantic Avenue,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-923-platform,,Aquarium,Aquarium - Bottom of elevator between Bowdoin platform and Atlantic Avenue,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-924-lobby,,Aquarium,Aquarium - Top of elevator between Wonderland platform and Atlantic Avenue,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-924-platform,,Aquarium,Aquarium - Bottom of elevator between Wonderland platform and Atlantic Avenue,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-925-lobby,,Aquarium,Aquarium - Bottom of elevator between lobby and Atlantic Avenue,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-atlanticstairs-lobby,,Aquarium,Aquarium - Bottom of stairs for Atlantic Avenue,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-atlanticstairs-street,,Aquarium,Aquarium - Top of stairs for Atlantic Avenue,,,,,,,,level_in_street,3,place-aqucl,1,Boston,,,
node-aqucl-atlfarepaid,,Aquarium,Aquarium - Paid side of fare gates,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-atlfareunpaid,,Aquarium,Aquarium - Unpaid side of fare gates,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-ebatlanticstairs-lobby,,Aquarium,Aquarium - Top of stairs between platform and Atlantic Avenue,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-ebatlanticstairs-platform,,Aquarium,Aquarium - Bottom of stairs between platform and Atlantic Avenue,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-aqucl-ebstatestairs-lobby,,Aquarium,Aquarium - Top of stairs between platform and State Street,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-ebstatestairs-platform,,Aquarium,Aquarium - Bottom of stairs between platform and State Street,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-aqucl-nstatestairs-landing,,Aquarium,Aquarium - Landing for stairs for State Stree north,,,,,,,,level_-0.5_landing,3,place-aqucl,1,Boston,,,
node-aqucl-nstatestairs-landingtop,,Aquarium,Aquarium - Landing for stairs for State Stree north,,,,,,,,level_-0.5_landing,3,place-aqucl,1,Boston,,,
node-aqucl-nstatestairs-lobby,,Aquarium,Aquarium - Bottom of stairs for State Street north,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-nstatestairs-street,,Aquarium,Aquarium - Top of stairs for State Street north,,,,,,,,level_in_street,3,place-aqucl,1,Boston,,,
node-aqucl-sstatestairs-lobby,,Aquarium,Aquarium - Bottom of stairs for State Street south,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-statefarepaid,,Aquarium,Aquarium - Paid side of fare gates,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-statefareunpaid,,Aquarium,Aquarium - Unpaid side of fare gates,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-wbatlanticstairs-lobby,,Aquarium,Aquarium - Top of stairs between platform and Atlantic Avenue,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-wbatlanticstairs-platform,,Aquarium,Aquarium - Bottom of stairs between platform and Atlantic Avenue,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
node-aqucl-wbstatestairs-lobby,,Aquarium,Aquarium - Top of stairs between platform and State Street,,,,,,,,level_-1_lobby,3,place-aqucl,1,Boston,,,
node-aqucl-wbstatestairs-platform,,Aquarium,Aquarium - Bottom of stairs between platform and State Street,,,,,,,,level_-2_platform,3,place-aqucl,1,Boston,,,
place-armnl,,Arlington,,,,42.351902,-71.070893,,"Arlington St and Boylston St, Boston, MA 02116",https://www.mbta.com/stops/place-armnl,,1,,1,Boston,,,
70156,70156,Arlington,Arlington - Green Line - Park Street & North,,Park Street & North,42.351902,-71.070893,RapidTransit,,https://www.mbta.com/stops/place-armnl,level_-2_platform,0,place-armnl,1,Boston,,,0.0
70157,70157,Arlington,Arlington - Green Line - Copley & West,,Copley & West,42.351902,-71.070893,RapidTransit,,https://www.mbta.com/stops/place-armnl,level_-2_platform,0,place-armnl,1,Boston,,,0.0
door-armnl-arlte,,Arlington - Arlington St (East),Arlington - Arlington St (East),,,42.351738,-71.070509,,,,level_in_street,2,place-armnl,2,Boston,,,
door-armnl-arltw,,Arlington - Arlington St (West),Arlington - Arlington St (West),,,42.351694,-71.070686,,,,level_in_street,2,place-armnl,2,Boston,,,
door-armnl-elevator,,"Arlington - Elevator, Boylston St","Arlington - Elevator, Boylston St",,,42.351796,-71.07128,,,,level_in_street,2,place-armnl,1,Boston,,,
door-armnl-garden,,Arlington - Public Garden ,Arlington - Public Garden ,,,42.352,-71.070864,,,,level_in_street,2,place-armnl,2,Boston,,,
node-435-lobby,,Arlington,Arlington - Top of eastbound escalator,,,,,,,,level_-0.5_landing,3,place-armnl,1,Boston,,,
node-435-platform,,Arlington,Arlington - Bottom of eastbound escalator,,,,,,,,level_-2_platform,3,place-armnl,1,Boston,,,
node-436-lobby,,Arlington,Arlington - Top of westbound escalator,,,,,,,,level_-0.5_landing,3,place-armnl,1,Boston,,,
node-436-platform,,Arlington,Arlington - Bottom of westbound escalator,,,,,,,,level_-2_platform,3,place-armnl,1,Boston,,,
node-962-lobby,,Arlington,Arlington - Top of westbound elevator,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-962-platform,,Arlington,Arlington - Bottom of westbound elevator,,,,,,,,level_-2_platform,3,place-armnl,1,Boston,,,
node-963-lobby,,Arlington,Arlington - Top of eastbound elevator,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-963-platform,,Arlington,Arlington - Bottom of eastbound elevator,,,,,,,,level_-2_platform,3,place-armnl,1,Boston,,,
node-964-lobby,,Arlington,Arlington - Bottom of elevator to street,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-ebstairs-lobby,,Arlington,Arlington - Top of eastbound stairs,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-ebstairs-platform,,Arlington,Arlington - Bottom of eastbound stairs,,,,,,,,level_-2_platform,3,place-armnl,1,Boston,,,
node-armnl-eescstairs-escalator,,Arlington,Arlington - Top of stairs from eastbound escalator,,,,,,,,level_-0.5_landing,3,place-armnl,1,Boston,,,
node-armnl-eescstairs-lobby,,Arlington,Arlington - Bottom of stairs from eastbound escalator,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-farepaid,,Arlington,Arlington - Paid side of fare gates,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-fareunpaid,,Arlington,Arlington - Unpaid side of fare gates,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-nstairs-lobby,,Arlington,Arlington - Bottom of Public Garden corner stairs,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-nwstairs-lobby,,Arlington,Arlington - Bottom of Boylston Street stairs,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-sestairs-lobby,,Arlington,Arlington - Bottom of Arlington Street east stairs,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-swstairs-lobby,,Arlington,Arlington - Bottom of Arlington Street west stairs,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-wbstairs-lobby,,Arlington,Arlington - Top of westbound stairs,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
node-armnl-wbstairs-platform,,Arlington,Arlington - Bottom of westbound stairs,,,,,,,,level_-2_platform,3,place-armnl,1,Boston,,,
node-armnl-wescstairs-escalator,,Arlington,Arlington - Top of stairs from westbound escalator,,,,,,,,level_-0.5_landing,3,place-armnl,1,Boston,,,
node-armnl-wescstairs-lobby,,Arlington,Arlington - Bottom of stairs from westbound escalator,,,,,,,,level_-1_lobby,3,place-armnl,1,Boston,,,
place-asmnl,,Ashmont,,,,42.28452,-71.063777,,"Dorchester Ave and Ashmont St, Boston, MA 02124",https://www.mbta.com/stops/place-asmnl,,1,,1,Boston,,,
70093,70093,Ashmont,Ashmont - Red Line - Exit Only,,Exit Only,42.284508,-71.063833,RapidTransit,,https://www.mbta.com/stops/place-asmnl,level_-1_platform,0,place-asmnl,1,Boston,,,1.0
70094,70094,Ashmont,Ashmont - Red Line - Alewife,,Alewife,42.28453,-71.063725,RapidTransit,,https://www.mbta.com/stops/place-asmnl,level_-1_platform,0,place-asmnl,1,Boston,,,1.0
70261,70261,Ashmont,Ashmont - Mattapan Trolley,,Mattapan Trolley,42.283768,-71.063191,RapidTransit,,https://www.mbta.com/stops/place-asmnl,level_ground,0,place-asmnl,1,Boston,,,0.0
door-asmnl-beale,,Ashmont - Beale St,Ashmont - Beale St,,,42.283765,-71.063468,,,,level_-1.5_in_street,2,place-asmnl,1,Boston,,,
door-asmnl-matpn,,Ashmont - Mattapan Line (Lobby),Ashmont - Mattapan Line (Lobby),,,42.283928,-71.063598,,,,level_ground,2,place-asmnl,1,Boston,,,
door-asmnl-peabody,,Ashmont - Peabody Square,Ashmont - Peabody Square,,,42.285204,-71.064223,,,,level_in_street,2,place-asmnl,1,Boston,,,
door-asmnl-radford,,Ashmont - Radford Lane,Ashmont - Radford Lane,,,42.283587,-71.062983,,,,level_-1.5_in_street,2,place-asmnl,1,Boston,,,
door-asmnl-rdexits,,Ashmont - Buses,Ashmont - Buses,,,42.284449,-71.063865,,,,level_ground,2,place-asmnl,2,Boston,,,
node-437-lobby,,Ashmont,"Ashmont - Top of escalator from Red Line platform to Peabody Square, busway",,,42.284978,-71.064163,,,,level_ground,3,place-asmnl,1,Boston,,,
node-437-platform,,Ashmont,"Ashmont - Bottom of escalator from Red Line platform to Peabody Square, busway",,,42.28491,-71.064123,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-438-lobby,,Ashmont,"Ashmont - Top of escalator from Red Line platform to Mattapan Line, busway",,,42.284065,-71.063637,,,,level_ground,3,place-asmnl,1,Boston,,,
node-438-platform,,Ashmont,"Ashmont - Bottom of escalator from Red Line platform to Mattapan Line, busway",,,42.284128,-71.063672,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-968-lobby,,Ashmont,Ashmont - Top of elevator from Peabody Square to Alewife platform,,,42.284995,-71.063875,,,,level_ground,3,place-asmnl,1,Boston,,,
node-968-platform,,Ashmont,Ashmont - Bottom of elevator from Peabody Square to Alewife platform,,,42.284995,-71.063875,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-969-lobby,,Ashmont,"Ashmont - Top of elevator from Mattapan Line, busway to Alewife platform",,,42.284205,-71.063422,,,,level_ground,3,place-asmnl,1,Boston,,,
node-969-platform,,Ashmont,"Ashmont - Bottom of elevator from Mattapan Line, busway to Alewife platform",,,42.284205,-71.063422,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-970-lobby,,Ashmont,"Ashmont - Top of elevator between Red Line platform and lobby, busway, Mattapan Line",,,42.284479,-71.063875,,,,level_ground,3,place-asmnl,1,Boston,,,
node-970-platform,,Ashmont,"Ashmont - Bottom of elevator between Red Line platform and lobby, busway, Mattapan Line",,,42.284479,-71.063875,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-asmnl-bealeramp,,Ashmont,Ashmont - Top of Beale Street ramp,,,42.283925,-71.063505,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-asmnl-mtpfarepaid,,Ashmont,Ashmont - Paid side of fare gates,,,42.284097,-71.063445,,,,level_ground,3,place-asmnl,1,Boston,,,
node-asmnl-mtpfareunpaid,,Ashmont,Ashmont - Unpaid side of fare gates,,,42.284097,-71.063445,,,,level_ground,3,place-asmnl,1,Boston,,,
node-asmnl-mtpnbstair-lobby,,Ashmont,"Ashmont - Top of stairs from Mattapan Line, busway to Alewife platform",,,42.284137,-71.063424,,,,level_ground,3,place-asmnl,1,Boston,,,
node-asmnl-mtpnbstair-platform,,Ashmont,"Ashmont - Bottom of stairs from Mattapan Line, busway to Alewife platform",,,42.284219,-71.063473,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-asmnl-peafarepaid,,Ashmont,Ashmont - Paid side of fare gates,,,42.285063,-71.063999,,,,level_ground,3,place-asmnl,1,Boston,,,
node-asmnl-peafareunpaid,,Ashmont,Ashmont - Unpaid side of fare gates,,,42.285063,-71.063999,,,,level_ground,3,place-asmnl,1,Boston,,,
node-asmnl-peanbstair-lobby,,Ashmont,Ashmont - Top of stairs from Peabody Square to Alewife platform,,,42.285047,-71.063944,,,,level_ground,3,place-asmnl,1,Boston,,,
node-asmnl-peanbstair-platform,,Ashmont,Ashmont - Bottom of stairs from Peabody Square to Alewife platform,,,42.284958,-71.063895,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-asmnl-peasbstair-lobby,,Ashmont,Ashmont - Top of stairs from Red Line platform to Peabody Square,,,42.284736,-71.064023,,,,level_ground,3,place-asmnl,1,Boston,,,
node-asmnl-peasbstair-platform,,Ashmont,Ashmont - Bottom of stairs from Red Line platform to Peabody Square,,,42.284652,-71.063975,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-asmnl-radfarepaid,,Ashmont,Ashmont - Paid side of fare gates,,,42.283572,-71.06297,,,,level_-1.5_in_street,3,place-asmnl,1,Boston,,,
node-asmnl-radfareunpaid,,Ashmont,Ashmont - Unpaid side of fare gates,,,42.283572,-71.06297,,,,level_-1.5_in_street,3,place-asmnl,1,Boston,,,
node-asmnl-radfordramp,,Ashmont,Ashmont - Top of Radford Lane ramp,,,42.283964,-71.063341,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
node-asmnl-rdexstair-lobby,,Ashmont,Ashmont - Top of stairs from Red Line platform to busway,,,42.284302,-71.063774,,,,level_ground,3,place-asmnl,1,Boston,,,
node-asmnl-rdexstair-platform,,Ashmont,Ashmont - Bottom of stairs from Red Line platform to busway,,,42.284398,-71.063827,,,,level_-1_platform,3,place-asmnl,1,Boston,,,
place-astao,,Assembly,,,,42.392811,-71.077257,,"499 Foley St, Somerville, MA 02145",https://www.mbta.com/stops/place-astao,,1,,1,Somerville,,,
70278,70278,Assembly,Assembly - Orange Line - Forest Hills,,Forest Hills,42.392331,-71.077262,RapidTransit,,https://www.mbta.com/stops/place-astao,level_0_platform,0,place-astao,1,Somerville,,,1.0
70279,70279,Assembly,Assembly - Orange Line - Oak Grove,,Oak Grove,42.392336,-71.07718,RapidTransit,,https://www.mbta.com/stops/place-astao,level_0_platform,0,place-astao,1,Somerville,,,1.0
door-astao-foley,,Assembly - Foley St,Assembly - Foley St,,,42.393312,-71.077661,,,,level_in_street,2,place-astao,1,Somerville,,,
door-astao-revol,,Assembly - Revolution Dr,Assembly - Revolution Dr,,,42.392164,-71.077559,,,,level_in_street,2,place-astao,1,Somerville,,,
node-astao-442-ground,,Assembly,Assembly - Bottom of Escalator 442,,,42.393272,-71.077691,,,,level_in_street,3,place-astao,1,Somerville,,,
node-astao-442-lobby,,Assembly,Assembly - Top of Escalator 442,,,42.393187,-71.077668,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-443-lobby,,Assembly,Assembly - Top of Escalator 443,,,42.393072,-71.077247,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-443-platform,,Assembly,Assembly - Bottom of Escalator 443,,,42.392946,-71.077235,,,,level_0_platform,3,place-astao,1,Somerville,,,
node-astao-716-ground,,Assembly,Assembly - Bottom of Elevator 716,,,42.393273,-71.077612,,,,level_in_street,3,place-astao,1,Somerville,,,
node-astao-716-lobby,,Assembly,Assembly - Top of Elevator 716,,,42.393273,-71.077612,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-717-lobby,,Assembly,Assembly - Top of Elevator 717,,,42.393058,-71.077318,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-717-platform,,Assembly,Assembly - Bottom of Elevator 717,,,42.393058,-71.077318,,,,level_0_platform,3,place-astao,1,Somerville,,,
node-astao-718-ground,,Assembly,Assembly - Bottom of Elevator 718,,,42.392198,-71.077432,,,,level_in_street,3,place-astao,1,Somerville,,,
node-astao-718-lobby,,Assembly,Assembly - Top of Elevator 718,,,42.392198,-71.077432,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-719-lobby,,Assembly,Assembly - Top of Elevator 719,,,42.392237,-71.077218,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-719-platform,,Assembly,Assembly - Bottom of Elevator 719,,,42.392237,-71.077218,,,,level_0_platform,3,place-astao,1,Somerville,,,
node-astao-fol-farepaid,,Assembly,Assembly - Paid side of fare gates,,,42.393162,-71.077304,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-fol-fareunpaid,,Assembly,Assembly - Unpaid side of fare gates,,,42.393162,-71.077304,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-foldoorstair-ground,,Assembly,Assembly - Bottom of stairs for Foley Street,,,42.393279,-71.077656,,,,level_in_street,3,place-astao,1,Somerville,,,
node-astao-foldoorstair-lobby,,Assembly,Assembly - Top of stairs for Foley Street,,,42.393191,-71.077636,,,,level_1_lobby,3,place-astao,1,Somerville,,,
node-astao-folplatstair-lobby,,Assembly,Assembly - Top of platform stairs for Foley Street,,,42.393071,-71.077278,,,,level_1_lobby,3,place-astao,1,Somerville,,,
